Unit ID,Unit Name,Unit name local script,Fuel type,Unit type,Country/Area,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Onshore/Offshore,Production Type,Wiki URL
OG0009624,Athabasca Area - Scheme 9241H Oil Sands,,oil,project,Canada,Alberta,57.414,-111.54,exact,operating,2020,,2018,Fort Hills Energy Corporation,Suncor Energy (78.7%);Teck Resources Limited (21.3%),Suncor Energy Inc. (78.7%);Teck Resources (21.3%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9241H_Oil_Sands_Project_(Alberta,_Canada)"
OG0009625,Athabasca Area - Scheme 9752I Oil Sands,,oil,project,Canada,Alberta,57.35,-111.813,exact,operating,2020,,2009,Canadian Natural Resources Limited,CNRL (100%),Canadian Natural Resources (100%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9752I_Oil_Sands_Project_(Alberta,_Canada)"
OG0009626,Athabasca Area - Scheme 8512M Oil Sands,,oil,project,Canada,Alberta,57.238,-111.522,exact,operating,2020,,2002,Canadian Natural Upgrading Limited,CNRL (70%);Chevron (20%);Shell (10%),Canadian Natural Resources (70%);Chevron (20%);Shell plc (10%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8512M_Oil_Sands_Project_(Alberta,_Canada)"
OG0009627,Athabasca Area - Scheme 10781P Oil Sands,,oil,project,Canada,Alberta,57.231,-111.213,exact,operating,2020,,2001,Syncrude Canada Limited,Syncrude Canada Limited (100%),Suncor (58.7%);Imperial Oil Resources Limited (25%);Sinopec Oil Sands Partnership (9%);CNOOC Oil Sands Canada (7.2%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10781P_Oil_Sands_Project_(Alberta,_Canada)"
OG0009628,Athabasca Area - Scheme 10829K Oil Sands,,oil,project,Canada,Alberta,57.359,-111.11,exact,operating,2020,,2013,Imperial Oil Resources Ventures Limited,Imperial Oil Limited (71%);ExxonMobil (29%),ExxonMobil (49.4%);ExxonMobil (29%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10829K_Oil_Sands_Project_(Alberta,_Canada)"
OG0009629,Athabasca Area - Scheme 9756J Oil Sands,,oil,project,Canada,Alberta,57.341,-111.302,exact,operating,2023,,2010,Canadian Natural Upgrading Limited,CNRL (70%);Chevron (20%);Shell (10%),Canadian Natural Resources (70%);Chevron (20%);Shell plc (10%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9756J_Oil_Sands_Project_(Alberta,_Canada)"
OG0009630,Athabasca Area - Scheme 8535N Oil Sands,,oil,project,Canada,Alberta,57.011,-111.346,exact,operating,2020,,2011,Suncor Energy Inc.,Suncor Energy (100%),Suncor Energy Inc. (100%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8535N_Oil_Sands_Project_(Alberta,_Canada)"
OG0009631,Athabasca Area - Scheme 8573P Oil Sands,,oil,project,Canada,Alberta,57.056,-111.711,exact,operating,2020,,1978,Syncrude Canada Limited,Syncrude Canada Limited (100%),Suncor (58.7%);Imperial Oil Resources Limited (25%);Sinopec Oil Sands Partnership (9%);CNOOC Oil Sands Canada (7.2%),Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8573P_Oil_Sands_Project_(Alberta,_Canada)"
OG0009639,10781O/Fort Hills/Kearl Lake,,oil and gas,project,Canada,Alberta,,,,,,,2018,Syncrude Canada Ltd - Aurora,,,Unknown,Unknown,"https://www.gem.wiki/10781O/Fort_Hills/Kearl_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009640,10829L/Kearl Lake,,oil and gas,project,Canada,Alberta,,,,,,,,Imperial Oil Resources Ltd - Kearl,,,Unknown,Unknown,"https://www.gem.wiki/10829L/Kearl_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009648,Elotes,Elotes,oil and gas,field,Venezuela,,8.90838,-64.5749,exact,operating,2021,1954,,PDVSA,,,Unknown,Unknown,https://www.gem.wiki/Elotes_Oil_and_Gas_Field_(Venezuela)
OG0009649,Mereenie,,oil and gas,field,Australia,Northern Territory,-24.04475,131.63373,exact,operating,2015,1963,,Central Petroleum Limited,Central Petroleum Limited (100%),Central Petroleum Limited (100%),Onshore,Unknown,"https://www.gem.wiki/Mereenie_Oil_and_Gas_Field_(Northern_Territory,_Australia)"
OG0009653,Barracouta,,oil and gas,field,Australia,Victoria,,,,,,1965,1969,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Barracouta_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009654,Marlin,,oil and gas,field,Australia,Victoria,-38.231667,148.219167,exact,operating,2016,1966,1969,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Offshore,Unknown,"https://www.gem.wiki/Marlin_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009655,Halibut,,oil and gas,field,Australia,Victoria,,,,,,1967,1970,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Halibut_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009656,Kingfish,,oil and gas,field,Australia,Victoria,,,,,,1967,1971,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Kingfish_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009657,Mackerel,,oil and gas,field,Australia,Victoria,,,,,,1969,1977,,,,Unknown,Unknown,"https://www.gem.wiki/Mackerel_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009658,Cobia / Tuna,,oil and gas,field,Australia,Victoria,,,,,,1968,1979,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Cobia_/_Tuna_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009659,Snapper,,oil and gas,field,Australia,Victoria,-38.20055064,147.9557265,approximate,operating,2023,1968,1981,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Offshore,Unknown,"https://www.gem.wiki/Snapper_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009660,West Kingfish,,oil and gas,field,Australia,Victoria,,,,,,1968,1982,,,,Unknown,Unknown,"https://www.gem.wiki/West_Kingfish_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009661,Fortescue,,oil and gas,field,Australia,Victoria,,,,,,1978,1983,,,,Unknown,Unknown,"https://www.gem.wiki/Fortescue_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009662,Flounder,,oil and gas,field,Australia,Victoria,,,,,,1968,1984,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Flounder_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009663,Bream,,oil and gas,field,Australia,Victoria,,,,,,1969,1988,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Bream_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009665,Dolphin / Perch,,oil and gas,field,Australia,Victoria,,,,,,1967,1990,Esso,Esso (50%);Woodside energy (50%),ExxonMobil (50%),Unknown,Unknown,"https://www.gem.wiki/Dolphin_/_Perch_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009669,West Tuna,,oil and gas,field,Australia,Victoria,,,,,,1968,1997,,,,Unknown,Unknown,"https://www.gem.wiki/West_Tuna_Oil_and_Gas_Field_(Victoria,_Australia)"
OG0009674,Minerva,,gas,field,Australia,Victoria,,,,,,1993,,,,,Unknown,Unknown,"https://www.gem.wiki/Minerva_Gas_Field_(Victoria,_Australia)"
OG0009689,La Bella,,gas,field,Australia,Victoria,-39.35130084,142.641019,exact,discovered,2024,1993,2026 (expected),Beach Energy Limited,Beach Energy Ltd. (60%);OGOG (Otway) Pty. Ltd (40%),Beach Energy Ltd. (60%);O.G. Energy Holdings Ltd. (40%),Unknown,Unknown,"https://www.gem.wiki/La_Bella_Gas_Field_(Victoria,_Australia)"
OG0009690,Geographe,,gas,field,Australia,Victoria,,,,,,,,Beach Energy Limited,Beach Energy Ltd. (60%);OGOG (Otway) Pty. Ltd (40%),Beach Energy Ltd. (60%);O.G. Energy Holdings Ltd. (40%),Unknown,Unknown,"https://www.gem.wiki/Geographe_Gas_Field_(Victoria,_Australia)"
OG0009982,Yulleroo,,oil and gas,field,Australia,Western Australia,-17.85301674,122.9099868,exact,discovered,2024,1967,,,,,Onshore,Unknown,"https://www.gem.wiki/Yulleroo_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009984,Whicher Range,,oil and gas,field,Australia,Western Australia,-33.83556641,115.3744408,exact,discovered,2024,1968,,,,,Onshore,Unknown,"https://www.gem.wiki/Whicher_Range_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009985,Legendre North,,oil and gas,field,Australia,Western Australia,-19.6706215,116.7334002,exact,shut in,2024,1968,,,,,Offshore,Unknown,"https://www.gem.wiki/Legendre_North_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009991,North Rankin,,oil and gas,field,Australia,Western Australia,-19.59718747,116.1262902,exact,operating,2024,1971,1984,Woodside Energy,Woodside Energy (33%);BP Developments Australia (16.7%);Chevron Australia (16.7%);Shell Australia (16.7%);other (16.7%),Woodside Energy Group (33%);BP P.L.C. (16.7%);Chevron (16.7%);Shell plc (16.7%),Offshore,Unknown,"https://www.gem.wiki/North_Rankin_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009993,Angel,,oil and gas,field,Australia,Western Australia,-19.5042585,116.5979162,exact,operating,2019,1971,2008,Woodside Energy,BHP Billiton Petroleum (North West Shelf) (16.7%);BP Developments Australia (16.7%);Chevron Australia (16.7%);Shell Australia (16.7%);other (33.3%),BHP Group (16.7%);BP P.L.C. (16.7%);Chevron (16.7%);Shell plc (16.7%),Offshore,Unknown,"https://www.gem.wiki/Angel_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009994,Goodwyn,,oil and gas,field,Australia,Western Australia,-19.69225146,115.8967491,exact,operating,2024,1971,,Woodside Petroleum Ltd,Woodside Petroleum Ltd. (50%);BP;Chevron;BHP Petroleum;Shell,Woodside Energy Group (50%);Woodside Energy Group (50%);BP P.L.C.;Chevron;BHP Group;Shell plc,Offshore,Unknown,"https://www.gem.wiki/Goodwyn_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009995,Goodwyn S/Pueblo,,oil and gas,field,Australia,Western Australia,-19.76587945,115.8635361,exact,discovered,2024,1979,,Woodside Energy,,,Offshore,Unknown,"https://www.gem.wiki/Goodwyn_S/Pueblo_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0009997,Eaglehawk,,oil and gas,field,Australia,Western Australia,-19.50693048,116.2782132,exact,discovered,2024,1972,,,,,Offshore,Unknown,"https://www.gem.wiki/Eaglehawk_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010004,Scarborough,,gas,field,Australia,Western Australia,-19.88387228,113.1470259,exact,in development,2024,1979,2026 (expected),Woodside Energy,Woodside Energy (74.9%);LJ Scarborough Pty Ltd (10%);JERA (15.1%),"Woodside Energy Group (74.9%);Sojitz Corporation (5%);Sumitomo Corporation (5%);TEPCO Fuel & Power, Inc. (7.5%);Chubu Electric Power Co., Inc. (7.5%)",Offshore,Conventional,"https://www.gem.wiki/Scarborough_Gas_Field_(Western_Australia,_Australia)"
OG0010006,Ichthys,,oil and gas,field,Australia,Western Australia,-13.9123138,123.2591829,exact,operating,2024,1980,2018,INPEX Corporation,INPEX Corporation (66.2%);TotalEnergies (26%);CPC Corporation Taiwan (2.6%);Tokyo Gas (5.1%),"INPEX Corporation (66.2%);TotalEnergies (26%);CPC Corporation Taiwan (2.6%);Tokyo Gas CO., LTD. (5.1%)",Offshore,Conventional,"https://www.gem.wiki/Ichthys_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010011,Gorgon,,oil and gas,field,Australia,Western Australia,-20.38318339,114.862885,exact,operating,2024,1980,2016,Chevron Australia,Chevron (47.3%);ExxonMobil (25%);Shell (25%);Osaka Gas (1.2%);other (1.4%),"Chevron (47.3%);ExxonMobil (25%);Shell plc (25%);Osaka Gas CO., LTD. (1.2%)",Offshore,Conventional,"https://www.gem.wiki/Gorgon_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010036,Rivoli,,oil and gas,field,Australia,Western Australia,-21.98143733,114.1815119,exact,discovered,2024,1989,,,,,Offshore,Unknown,"https://www.gem.wiki/Rivoli_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010045,Perseus,,oil and gas,field,Australia,Western Australia,-19.58428147,116.1380172,exact,operating,2024,1972,2013,Woodside Energy,Woodside Energy (33%);BP Developments Australia (16.7%);Chevron Australia (16.7%);Shell Australia (16.7%);other (16.7%),Woodside Energy Group (33%);BP P.L.C. (16.7%);Chevron (16.7%);Shell plc (16.7%),Offshore,Conventional,"https://www.gem.wiki/Perseus_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010051,Maitland,,oil and gas,field,Australia,Western Australia,-20.56106935,115.175518,exact,discovered,2024,1992,,,,,Offshore,Unknown,"https://www.gem.wiki/Maitland_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010056,Pyrenees,,oil and gas,field,Australia,Western Australia,-21.54802242,114.1482336,exact,discovered,2024,1993,,Woodside,,,Offshore,Unknown,"https://www.gem.wiki/Pyrenees_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010060,Macedon,,gas,field,Australia,Western Australia,-21.55563443,114.1572966,exact,operating,2024,1992,2013,Woodside,Woodside (71.4%);Santos Limited (28.6%),Santos Limited (28.6%),Offshore,Unknown,"https://www.gem.wiki/Macedon_Gas_Field_(Western_Australia,_Australia)"
OG0010067,Laminaria East,,oil and gas,field,Australia,Western Australia,-10.63214587,126.0510451,exact,operating,2024,1996,,,,,Offshore,Unknown,"https://www.gem.wiki/Laminaria_East_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010071,Nimrod,,oil and gas,field,Australia,Western Australia,-21.35988531,114.642612,exact,discovered,2024,1996,,,,,Offshore,Unknown,"https://www.gem.wiki/Nimrod_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010076,Hermes,,oil and gas,field,Australia,Western Australia,-19.44960149,116.4878432,exact,operating,2024,1997,,Woodside,Woodside Energy (16.7%);BHP Billiton Petroleum (16.7%);BP Developments Australia Pty. Ltd. (16.7%);Chevron Australia (16.7%);other (33.3%),Woodside Energy Group (16.7%);BHP Group (16.7%);BP P.L.C. (16.7%);Chevron (16.7%),Offshore,Unknown,"https://www.gem.wiki/Hermes_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010077,Woollybutt,,oil and gas,field,Australia,Western Australia,-20.90306432,114.9100657,exact,shut in,2024,1997,,,,,Offshore,Unknown,"https://www.gem.wiki/Woollybutt_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010080,Reindeer,,oil and gas,field,Australia,Western Australia,-20.01642748,116.3070232,exact,operating,2024,1997,,Quadrant Energy,Quadrant Energy (55%);Santos Limited (45%),Santos Limited (55%);Santos Limited (45%),Offshore,Unknown,"https://www.gem.wiki/Reindeer_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010086,John Brookes,,gas,field,Australia,Western Australia,-20.43242451,115.1101466,exact,operating,2024,1998,,Santos,Santos Limited (100%),Santos Limited (100%),Offshore,Conventional,"https://www.gem.wiki/John_Brookes_Gas_Field_(Western_Australia,_Australia)"
OG0010099,Coaster,,oil and gas,field,Australia,Western Australia,-21.6563773,114.8573245,exact,discovered,2024,1999,,,,,Offshore,Unknown,"https://www.gem.wiki/Coaster_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010100,Antiope,,oil and gas,field,Australia,Western Australia,-20.84606338,114.728831,exact,discovered,2024,,,,,,Offshore,Unknown,"https://www.gem.wiki/Antiope_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010108,Greater Enfield,,oil and gas,project,Australia,Western Australia,-21.53562728,113.8463317,approximate,operating,2019,,,Woodside Energy,Woodside Energy (60%);Mitsui E&P Australia (40%),Woodside Energy Group (60%);Mitsui & Co (40%),Offshore,Unknown,"https://www.gem.wiki/Greater_Enfield_Oil_and_Gas_Project_(Western_Australia,_Australia)"
OG0010109,Jansz-Io,,oil and gas,field,Australia,Western Australia,-19.84755837,114.483333,exact,operating,2024,2000,2016,Chevron Australia,Chevron (47.3%);ExxonMobil (25%);Shell (25%);Osaka Gas (1.2%);other (1.4%),"Chevron (47.3%);ExxonMobil (25%);Shell plc (25%);Osaka Gas CO., LTD. (1.2%)",Offshore,Unknown,"https://www.gem.wiki/Jansz-Io_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010116,Chamois,,oil and gas,field,Australia,Western Australia,-20.3752776,116.0235291,exact,discovered,2024,2000,,,,,Offshore,Unknown,"https://www.gem.wiki/Chamois_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010125,Blacktip,,oil and gas,field,Australia,Western Australia,-13.90416787,128.4846802,exact,operating,2024,2001,2009,Eni S.P.A.,Eni S.P.A. (100%),Eni S.P.A. (100%),Offshore,Unknown,"https://www.gem.wiki/Blacktip_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010148,Xyris,,oil and gas,field,Australia,Western Australia,-29.30717406,115.0926061,exact,shut in,2024,2004,,,,,Onshore,Unknown,"https://www.gem.wiki/Xyris_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010157,Pluto,,gas,field,Australia,Western Australia,-19.88618541,115.1378181,exact,operating,2024,2005,2012,Woodside energy,Woodside Energy (90%);Tokyo Gas (5%);Kansai Electric Power (5%),"Woodside Energy Group (90%);Tokyo Gas CO., LTD. (5%);Kansai Electric Power Co., Inc. (5%)",Offshore,Conventional,"https://www.gem.wiki/Pluto_Gas_Field_(Western_Australia,_Australia)"
OG0010159,Evandra,,oil and gas,field,Australia,Western Australia,-29.34831308,115.0208722,exact,shut in,2024,2005,,,,,Onshore,Unknown,"https://www.gem.wiki/Evandra_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010164,Pemberton,,oil and gas,field,Australia,Western Australia,-19.83415744,115.6679341,exact,operating,2024,2006,,Woodside Energy,BHP Billiton Petroleum (North West Shelf) (16.7%);BP Developments Australia (16.7%);Chevron Australia (16.7%);Shell Australia (16.7%);other (33.3%),BHP Group (16.7%);BP P.L.C. (16.7%);Chevron (16.7%);Shell plc (16.7%),Offshore,Unknown,"https://www.gem.wiki/Pemberton_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010168,Xena,,gas,field,Australia,Western Australia,-19.96531641,115.2163121,exact,operating,2024,2006,,Woodside Energy,Woodside Energy (90%);Kansai Electric Power (5%);Tokyo Gas (5%),"Woodside Energy Group (90%);Kansai Electric Power Co., Inc. (5%);Tokyo Gas CO., LTD. (5%)",Offshore,Unknown,"https://www.gem.wiki/Xena_Gas_Field_(Western_Australia,_Australia)"
OG0010170,Prelude,,oil and gas,field,Australia,Western Australia,-13.8147198,123.3406179,exact,operating,2024,2007,2018,Shell,Shell (100%),Shell plc (100%),Offshore,Conventional,"https://www.gem.wiki/Prelude_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010173,Thebe,,gas,field,Australia,Western Australia,-19.42349428,113.0886589,exact,discovered,2024,2007,,,,,Offshore,Unknown,"https://www.gem.wiki/Thebe_Gas_Field_(Western_Australia,_Australia)"
OG0010194,Mentorc,,oil and gas,field,Australia,Western Australia,-20.43622932,113.7463509,exact,discovered,2024,2009,,Western Gas,Western Gas Corp Pty Ltd (100%),Western Gas Corp Pty Ltd (100%),Offshore,Unknown,"https://www.gem.wiki/Mentorc_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010199,Chester,,oil and gas,field,Australia,Western Australia,-20.47896333,113.9275789,exact,discovered,2024,2010,,,,,Offshore,Unknown,"https://www.gem.wiki/Chester_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010208,Waitsia,,gas,field,Australia,Western Australia,-29.25309316,115.0802333,exact,operating,2024,2014,2016,Mitsui E&P Australia,Beach Energy Ltd. (50%);Mitsui E&P Australia (50%),Beach Energy Ltd. (50%);Mitsui & Co (50%),Onshore,Unknown,"https://www.gem.wiki/Waitsia_Gas_Field_(Western_Australia,_Australia)"
OG0010211,Dorado,,oil and gas,field,Australia,Western Australia,-19.027222,118.743539,exact,discovered,2024,2018,2028 (expected),Santos,Santos WA Northwest (80%);Carnarvon Energy (20%),Santos Limited (80%);Carnarvon Energy (20%),Offshore,Conventional,"https://www.gem.wiki/Dorado_Oil_and_Gas_Field_(Western_Australia,_Australia)"
OG0010301,Digger,,oil and gas,field,Australia,Queensland,,,,,,,,Armour Energy (Surat Basin) Pty Limited,,,Unknown,Unknown,"https://www.gem.wiki/Digger_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010308,Duarran,,oil and gas,field,Australia,Queensland,,,,,,,,Santos CSG Pty Ltd,,,Unknown,Unknown,"https://www.gem.wiki/Duarran_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010310,Durham Downs,,oil and gas,field,Australia,Queensland,,,,operating,2022,,,SANTOS LIMITED,,,Unknown,Unknown,"https://www.gem.wiki/Durham_Downs_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010317,Epsilon,,oil and gas,field,Australia,Queensland,,,,operating,2022,,,SANTOS LIMITED,,,Unknown,Unknown,"https://www.gem.wiki/Epsilon_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010449,Parnook 3/6,,oil and gas,field,Australia,Queensland,,,,,,,,Armour Energy (Surat Basin) Pty Limited,,,Unknown,Unknown,"https://www.gem.wiki/Parnook_3/6_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010458,Pleasant Hills,,gas,field,Australia,Queensland,,,,operating,2019,,,Santos CSG Pty Ltd,,,Unknown,Unknown,"https://www.gem.wiki/Pleasant_Hills_Gas_Field_(Queensland,_Australia)"
OG0010548,Wallumbilla South,,oil and gas,field,Australia,Queensland,,,,,,,,Santos CSG Pty Ltd,,,Unknown,Unknown,"https://www.gem.wiki/Wallumbilla_South_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010557,Watkins,,oil,field,Australia,Queensland,,,,operating,2022,,,SANTOS LIMITED,,,Unknown,Unknown,"https://www.gem.wiki/Watkins_Oil_Field_(Queensland,_Australia)"
OG0010587,Yawa,,oil and gas,field,Australia,Queensland,,,,operating,2019,,,SANTOS LIMITED,,,Unknown,Unknown,"https://www.gem.wiki/Yawa_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010588,Yellowbank (Denison),,gas,field,Australia,Queensland,-25.421,148.363,approximate,operating,2019,,,Denison Gas (Queensland) Pty Ltd,,,Onshore,Unknown,"https://www.gem.wiki/Yellowbank_(Denison)_Gas_Field_(Queensland,_Australia)"
OG0010589,Yellowbank (Australia),,oil and gas,field,Australia,Queensland,,,,,,,,Australia Pacific LNG Pty Limited,Origin Energy (37.5%);ConocoPhillips (37.5%);Sinopec (25%),Origin Energy (37.5%);ConocoPhillips (37.5%),Unknown,Unknown,"https://www.gem.wiki/Yellowbank_(Australia)_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010591,Yuranigh (Armour),,oil and gas,field,Australia,Queensland,,,,,2022,,,Armour Energy (Surat Basin) Pty Limited,,,Unknown,Unknown,"https://www.gem.wiki/Yuranigh_(Armour)_Oil_and_Gas_Field_(Queensland,_Australia)"
OG0010595,Alderley,,gas,field,Australia,Queensland,,,,,,,,ARROW CSG (AUSTRALIA) PTY LTD,,,Unknown,Unknown,"https://www.gem.wiki/Alderley_Gas_Field_(Queensland,_Australia)"
